game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G1,Hospital-salience budget game,S3,Full upstream access architecture,77.01,62.59,81.23,62.48,24.96,17.32,69.33,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",478,0.951,0.728,0.891,0.262,0.949,0.94,0.719,0.904,0.388,0.739,0.885,0.665,0.705,0.736,0.761,0.852,0.089,0.685,0.857,0.817,0.887,0.854,0.741
G14,Data observability game,S2,Primary Care Benefits Schedule,59.46,58.2,79.22,76.59,54.19,27.87,59.74,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",589,0.543,0.717,0.595,0.119,0.623,0.43,0.624,0.677,0.543,0.575,0.745,0.613,0.442,0.442,0.485,0.627,0.056,0.585,0.765,0.591,0.786,0.553,0.723
G8,Scope-of-practice supply game,S1,Capitation reweighting only,37.91,44.43,64.42,80.34,78.71,13.37,47.82,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",705,0.109,0.679,0.433,0.61,0.47,0.142,0.928,0.444,0.505,0.529,0.613,0.526,0.616,0.322,0.152,0.635,0.087,0.651,0.661,0.702,0.157,0.358,0.403
G11,KPI salience game,S1,Capitation reweighting only,41.79,44.67,70.64,76.67,69.45,17.66,50.18,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",14,0.118,0.753,0.141,0.625,0.424,0.203,0.81,0.405,0.63,0.451,0.689,0.56,0.357,0.288,0.103,0.749,0.18,0.774,0.622,0.523,0.078,0.44,0.432
G14,Data observability game,S0,Status quo tight control,28.96,38.0,58.4,69.03,87.9,42.59,34.25,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",119,0.109,0.329,0.248,0.657,0.149,0.265,1.0,0.24,0.627,0.185,0.513,0.531,0.427,0.269,0.301,0.552,0.054,0.812,0.668,0.51,0.076,0.256,0.231
G13,Political economy game,S0,Status quo tight control,38.47,42.56,63.51,75.63,69.63,16.46,47.31,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,293,0.013,0.202,0.288,0.626,0.333,0.033,0.998,0.241,0.699,0.285,0.67,0.717,0.243,0.134,0.314,0.677,0.083,0.691,0.708,0.671,0.028,0.263,0.188
G13,Political economy game,S1,Capitation reweighting only,42.93,46.03,65.23,76.66,67.52,18.32,49.71,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,199,0.057,0.677,0.295,0.499,0.437,0.153,0.831,0.501,0.595,0.361,0.593,0.576,0.302,0.505,0.374,0.697,0.039,0.822,0.68,0.57,0.132,0.417,0.254
G3,Capitation marginal-supply game,S4,"Loose benefits, weak controls",88.52,85.89,53.38,55.19,29.23,28.93,66.63,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",438,0.876,0.571,0.902,0.0,0.766,0.65,0.671,0.499,0.615,0.319,0.353,0.781,0.258,0.293,0.544,0.653,0.0,0.727,0.331,0.136,0.855,0.149,0.334
G5,PHO intermediation game,S4,"Loose benefits, weak controls",76.33,77.23,47.69,69.68,35.57,33.82,61.24,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,576,0.903,0.669,0.855,0.001,0.782,0.708,0.768,0.611,0.611,0.376,0.37,0.932,0.137,0.033,0.732,0.675,0.0,0.839,0.218,0.369,0.883,0.186,0.402
G14,Data observability game,S2,Primary Care Benefits Schedule,59.69,59.66,72.19,74.0,60.49,27.6,57.22,hidden-unmet-need equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",27,0.728,0.792,0.557,0.297,0.535,0.45,0.739,0.548,0.217,0.581,0.589,0.587,0.497,0.585,0.475,0.525,0.132,0.71,0.913,0.798,0.835,0.521,0.631
G3,Capitation marginal-supply game,S0,Status quo tight control,20.98,20.91,53.62,90.5,81.13,10.09,38.55,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",208,0.007,0.35,0.146,0.566,0.176,0.322,0.905,0.242,0.55,0.347,0.625,0.612,0.418,0.235,0.332,0.543,0.192,0.863,0.68,0.507,0.0,0.225,0.251
G2,Health NZ internal allocation game,S0,Status quo tight control,28.05,14.22,51.89,83.62,72.51,30.79,35.19,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,645,0.021,0.317,0.181,0.694,0.245,0.091,0.926,0.243,0.656,0.361,0.571,0.55,0.191,0.178,0.128,0.594,0.19,0.857,0.858,0.613,0.041,0.176,0.151
G13,Political economy game,S0,Status quo tight control,43.65,46.81,64.3,74.78,66.92,17.75,49.69,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,625,0.1,0.188,0.358,0.678,0.194,0.281,0.962,0.251,0.802,0.455,0.508,0.454,0.343,0.345,0.206,0.55,0.136,0.876,0.691,0.66,0.085,0.361,0.405
G8,Scope-of-practice supply game,S2,Primary Care Benefits Schedule,60.12,60.48,67.98,75.8,62.28,10.07,59.79,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",305,0.654,0.768,0.493,0.242,0.614,0.593,0.726,0.624,0.314,0.623,0.605,0.619,0.447,0.555,0.61,0.529,0.146,0.592,0.817,0.885,0.69,0.537,0.535
G9,Telehealth/local-supply game,S4,"Loose benefits, weak controls",65.51,42.58,50.59,77.39,63.75,35.37,49.78,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,10,0.899,0.649,0.89,0.099,0.686,0.548,0.693,0.385,0.628,0.355,0.254,0.85,0.366,0.265,0.608,0.579,0.0,0.802,0.436,0.324,1.0,0.134,0.079
G4,Consumer access pathway game,S3,Full upstream access architecture,78.26,69.88,78.21,64.04,47.96,15.8,67.67,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",267,0.845,0.836,0.755,0.129,0.797,0.699,0.548,0.797,0.357,0.671,0.865,0.812,0.804,0.898,0.568,0.757,0.0,0.604,0.834,0.816,0.787,0.803,0.82
G11,KPI salience game,S2,Primary Care Benefits Schedule,59.48,61.39,76.27,75.15,53.83,16.22,61.55,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",732,0.644,0.698,0.659,0.112,0.473,0.446,0.984,0.685,0.499,0.721,0.683,0.655,0.565,0.628,0.493,0.576,0.141,0.466,0.763,0.666,0.758,0.643,0.621
G9,Telehealth/local-supply game,S0,Status quo tight control,43.52,36.89,59.84,76.17,73.92,28.06,44.3,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,29,0.0,0.201,0.283,0.682,0.177,0.254,1.0,0.348,0.732,0.355,0.633,0.542,0.371,0.3,0.24,0.617,0.191,0.889,0.564,0.483,0.0,0.257,0.161
G12,Equity and trust game,S4,"Loose benefits, weak controls",60.76,72.41,42.59,66.37,53.82,25.41,53.25,transactional-access without trust,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",894,0.784,0.53,0.874,0.018,0.586,0.805,0.718,0.396,0.483,0.254,0.512,0.922,0.408,0.124,0.532,0.68,0.066,0.773,0.329,0.281,0.823,0.225,0.325
G6,ACC/Health NZ cross-funder game,S0,Status quo tight control,35.19,41.47,58.03,64.08,72.67,25.25,40.9,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,867,0.068,0.346,0.259,0.788,0.13,0.146,0.835,0.321,0.685,0.304,0.513,0.551,0.254,0.144,0.249,0.679,0.026,0.903,0.604,0.629,0.0,0.337,0.307
G2,Health NZ internal allocation game,S4,"Loose benefits, weak controls",60.19,59.61,52.99,64.14,40.13,35.23,52.82,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,400,0.956,0.567,0.913,0.049,0.682,0.606,0.668,0.399,0.696,0.263,0.424,0.859,0.535,0.157,0.519,0.607,0.0,0.845,0.307,0.346,0.869,0.237,0.383
G11,KPI salience game,S0,Status quo tight control,30.87,37.44,62.9,79.04,78.14,11.27,44.48,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",305,0.0,0.12,0.287,0.692,0.077,0.217,1.0,0.381,0.675,0.346,0.584,0.626,0.126,0.188,0.108,0.613,0.045,0.865,0.663,0.647,0.013,0.399,0.233
G2,Health NZ internal allocation game,S2,Primary Care Benefits Schedule,51.14,50.02,60.08,79.59,49.98,26.72,53.06,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,159,0.515,0.792,0.647,0.255,0.495,0.462,0.716,0.705,0.28,0.538,0.674,0.642,0.641,0.572,0.413,0.669,0.0,0.506,0.79,0.643,0.806,0.56,0.779
G9,Telehealth/local-supply game,S0,Status quo tight control,44.17,39.51,56.94,77.3,72.29,24.76,45.34,telehealth-substitution/fragmentation,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,15,0.174,0.339,0.345,0.678,0.105,0.085,0.947,0.251,0.553,0.277,0.422,0.448,0.356,0.302,0.181,0.592,0.073,0.852,0.822,0.673,0.062,0.299,0.334
G6,ACC/Health NZ cross-funder game,S0,Status quo tight control,32.1,37.69,57.61,63.19,74.29,28.51,38.29,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,869,0.017,0.122,0.165,0.782,0.057,0.331,0.793,0.198,0.759,0.292,0.563,0.576,0.325,0.158,0.412,0.684,0.067,0.808,0.707,0.459,0.063,0.369,0.183
G10,Co-payment calibration game,S3,Full upstream access architecture,83.37,62.28,93.68,54.25,36.35,14.18,71.29,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,66,0.798,0.778,0.96,0.252,0.828,0.863,0.707,0.805,0.325,0.792,1.0,0.655,0.777,0.902,0.71,0.822,0.0,0.529,0.886,0.88,0.858,0.765,0.83
G7,Ambulance conveyance game,S3,Full upstream access architecture,70.36,62.97,76.69,74.63,53.34,11.18,65.86,safe alternative-disposition equilibrium,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",876,0.815,0.774,0.933,0.182,0.829,0.748,0.586,0.882,0.448,0.734,0.73,0.622,0.971,0.856,0.716,0.729,0.0,0.578,1.0,0.814,0.742,0.725,0.737
G5,PHO intermediation game,S1,Capitation reweighting only,16.32,27.56,62.13,81.55,78.74,23.65,36.6,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,801,0.11,0.703,0.224,0.56,0.372,0.319,1.0,0.574,0.558,0.487,0.651,0.675,0.417,0.289,0.153,0.518,0.077,0.769,0.938,0.737,0.102,0.333,0.281
G1,Hospital-salience budget game,S2,Primary Care Benefits Schedule,54.25,52.01,67.88,65.45,45.35,22.71,54.83,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",205,0.655,0.736,0.614,0.255,0.453,0.445,0.627,0.6,0.439,0.545,0.682,0.648,0.576,0.632,0.508,0.672,0.08,0.506,0.658,0.591,0.831,0.556,0.598
G11,KPI salience game,S0,Status quo tight control,32.68,39.57,60.4,74.98,76.8,11.91,44.16,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",779,0.082,0.34,0.299,0.703,0.113,0.228,0.883,0.147,0.668,0.349,0.478,0.611,0.307,0.173,0.379,0.485,0.0,0.896,0.584,0.62,0.116,0.366,0.098
G10,Co-payment calibration game,S2,Primary Care Benefits Schedule,71.83,62.58,74.29,62.47,46.66,13.08,64.08,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,770,0.65,0.79,0.584,0.046,0.711,0.547,0.785,0.67,0.499,0.552,0.589,0.598,0.56,0.597,0.56,0.65,0.012,0.637,0.758,0.831,0.809,0.732,0.533
G11,KPI salience game,S1,Capitation reweighting only,45.34,47.3,70.64,76.77,66.0,16.63,52.34,hospital-target dominance,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",632,0.176,0.796,0.401,0.585,0.376,0.437,0.876,0.378,0.619,0.302,0.703,0.491,0.505,0.333,0.296,0.612,0.118,0.73,0.65,0.635,0.006,0.429,0.273
G13,Political economy game,S0,Status quo tight control,36.33,40.95,60.3,76.44,70.86,16.0,45.77,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,120,0.0,0.225,0.293,0.718,0.278,0.207,0.911,0.352,0.706,0.316,0.559,0.377,0.359,0.169,0.342,0.724,0.077,0.805,0.654,0.601,0.0,0.311,0.02
G3,Capitation marginal-supply game,S1,Capitation reweighting only,32.57,32.72,65.82,84.93,72.99,12.1,46.38,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",611,0.224,0.688,0.316,0.646,0.305,0.239,0.866,0.382,0.601,0.461,0.683,0.641,0.429,0.311,0.272,0.516,0.041,0.758,0.817,0.625,0.0,0.39,0.28
G7,Ambulance conveyance game,S0,Status quo tight control,35.39,45.91,53.11,69.05,89.1,18.43,40.49,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",378,0.02,0.296,0.22,0.703,0.217,0.133,0.81,0.304,0.49,0.319,0.453,0.558,0.276,0.042,0.242,0.682,0.131,0.977,0.576,0.584,0.0,0.277,0.268
G12,Equity and trust game,S0,Status quo tight control,40.33,46.78,55.07,73.3,65.79,22.76,45.71,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",598,0.01,0.381,0.304,0.686,0.013,0.293,0.877,0.12,0.612,0.42,0.502,0.526,0.279,0.312,0.326,0.734,0.173,0.823,0.76,0.524,0.037,0.366,0.205
G7,Ambulance conveyance game,S0,Status quo tight control,36.27,47.5,58.37,68.62,86.2,17.37,42.71,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",181,0.0,0.392,0.237,0.605,0.127,0.105,0.834,0.306,0.728,0.421,0.601,0.52,0.502,0.191,0.316,0.703,0.142,0.874,0.711,0.584,0.122,0.228,0.235
G5,PHO intermediation game,S2,Primary Care Benefits Schedule,62.24,66.38,63.2,73.1,42.29,28.6,59.37,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,937,0.679,0.798,0.553,0.285,0.454,0.671,0.764,0.673,0.446,0.588,0.616,0.559,0.422,0.551,0.486,0.595,0.278,0.6,0.688,0.585,0.805,0.497,0.705
G6,ACC/Health NZ cross-funder game,S2,Primary Care Benefits Schedule,57.94,68.5,67.41,60.07,54.43,21.08,56.78,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,135,0.762,0.756,0.566,0.153,0.593,0.483,0.741,0.609,0.294,0.548,0.655,0.741,0.564,0.495,0.447,0.72,0.082,0.548,0.747,0.736,0.777,0.617,0.728
G11,KPI salience game,S4,"Loose benefits, weak controls",76.75,74.7,72.87,62.52,44.2,43.9,62.13,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",983,0.955,0.525,0.958,0.0,0.75,0.781,0.637,0.356,0.563,0.302,0.499,0.887,0.315,0.142,0.562,0.537,0.06,0.907,0.471,0.171,0.917,0.253,0.414
G8,Scope-of-practice supply game,S1,Capitation reweighting only,39.16,45.17,64.74,78.21,79.37,14.64,47.67,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",624,0.214,0.762,0.38,0.606,0.451,0.272,0.743,0.482,0.534,0.331,0.782,0.646,0.419,0.233,0.38,0.689,0.04,0.763,0.636,0.631,0.233,0.417,0.335
G9,Telehealth/local-supply game,S3,Full upstream access architecture,74.07,66.96,84.74,74.87,45.83,17.93,69.27,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,627,0.728,0.647,0.708,0.211,0.93,0.918,0.493,0.778,0.378,0.815,0.805,0.686,0.779,0.838,0.7,0.616,0.0,0.606,0.86,0.777,0.857,0.769,1.0
G9,Telehealth/local-supply game,S2,Primary Care Benefits Schedule,64.19,53.02,67.61,77.95,56.76,21.38,58.63,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,906,0.771,0.738,0.518,0.273,0.563,0.507,0.898,0.604,0.5,0.664,0.583,0.606,0.551,0.462,0.513,0.521,0.0,0.645,0.759,0.772,0.833,0.425,0.617
G8,Scope-of-practice supply game,S3,Full upstream access architecture,81.57,78.02,83.51,72.86,37.65,12.17,74.91,scope-enabled supply equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",688,0.875,0.949,0.765,0.196,0.729,0.737,0.617,0.846,0.271,0.804,0.855,0.659,0.809,0.749,0.69,0.819,0.0,0.454,1.0,0.769,0.805,0.719,0.881
G1,Hospital-salience budget game,S4,"Loose benefits, weak controls",69.1,52.67,52.28,54.97,36.85,33.92,52.96,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",282,0.853,0.55,0.941,0.0,0.82,0.674,0.774,0.568,0.602,0.253,0.206,0.884,0.284,0.296,0.537,0.763,0.0,1.0,0.48,0.175,0.805,0.294,0.399
G7,Ambulance conveyance game,S1,Capitation reweighting only,41.78,48.17,61.43,69.71,82.77,15.95,45.98,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",236,0.163,0.794,0.153,0.423,0.339,0.261,0.714,0.422,0.558,0.427,0.669,0.71,0.51,0.267,0.365,0.627,0.121,0.68,0.737,0.655,0.028,0.493,0.265
G6,ACC/Health NZ cross-funder game,S1,Capitation reweighting only,38.35,45.14,67.1,65.2,68.76,24.53,45.32,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,411,0.136,0.705,0.3,0.452,0.314,0.35,0.77,0.448,0.676,0.513,0.746,0.799,0.443,0.379,0.514,0.746,0.117,0.757,0.852,0.583,0.08,0.347,0.34
G8,Scope-of-practice supply game,S2,Primary Care Benefits Schedule,60.41,60.39,69.96,72.85,62.92,14.86,58.81,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",100,0.682,0.774,0.583,0.164,0.453,0.41,0.816,0.707,0.369,0.585,0.747,0.68,0.617,0.528,0.454,0.643,0.154,0.66,0.656,0.619,0.747,0.515,0.601
