file,label,link,status,target
docs/substack-ready/posts-v1.5.1-public/post-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,fig-10-copayment-demand-equity-v1.4.0,../figures/fig-10-copayment-demand-equity-v1.4.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-10-copayment-demand-equity-v1.4.0.png
docs/substack-ready/posts-v1.5.1-public/post-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,appendix for this post,../appendices-v1.5.1/appendix-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,exists,/mnt/data/repo_v151/docs/substack-ready/appendices-v1.5.1/appendix-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md
docs/substack-ready/posts-v1.5.1-public/post-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,Ministry of Health: New Zealand Health Survey annual update,https://www.health.govt.nz/publications/annual-update-of-key-results-202324-new-zealand-health-survey,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,Accident Compensation Corporation: paying patient treatment,https://www.acc.co.nz/for-providers/invoicing-us/paying-patient-treatment,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,"Ministry of Business, Innovation and Employment: ACC regulated payments for treatment",https://www.mbie.govt.nz/business-and-employment/employment-and-skills/employment-legislation-reviews/increasing-regulated-acc-payments-for-treatment/proposed-updates-to-acc-regulated-payments-for-treatment/options-for-payment-increases-and-how-they-were-assessed,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-13-co-payments-demand-signal-or-equity-failure-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,Figure for The 19 games: a map of the New Zealand primary care funding problem,../figures/fig-21-nineteen-game-map-v1.5.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-21-nineteen-game-map-v1.5.0.png
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,fig-12-game-to-model-mcda-stack-v1.4.0,../figures/fig-12-game-to-model-mcda-stack-v1.4.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-12-game-to-model-mcda-stack-v1.4.0.png
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,appendix for this post,../appendices-v1.5.1/appendix-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,exists,/mnt/data/repo_v151/docs/substack-ready/appendices-v1.5.1/appendix-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,Treasury: Vote Health 2025/26 Estimates,https://www.treasury.govt.nz/publications/estimates/vote-health-health-sector-estimates-appropriations-2025-26,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,Ministry of Health: Health Crown entities and Health New Zealand roles,https://www.health.govt.nz/about-us/new-zealands-health-system/health-system-roles-and-organisations/health-crown-entities,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,Ministry of Health: PHO finances briefing,https://www.health.govt.nz/system/files/2025-11/H2025069314-Briefing-PHO-finances-a-summary-of-available-information.pdf,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-14-the-19-games-a-map-of-the-new-zealand-primary-care-funding-problem-v1.5.1.md,"Ministry of Health: meeting with General Practice New Zealand, July 2025",https://www.health.govt.nz/system/files/2025-11/H2025070512-Aide-Memoire-Meeting-with-General-Practice-New-Zealand-on-31-July-2025.pdf,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,fig-13-hybrid-architecture-v1.4.0,../figures/fig-13-hybrid-architecture-v1.4.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-13-hybrid-architecture-v1.4.0.png
docs/substack-ready/posts-v1.5.1-public/post-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,appendix for this post,../appendices-v1.5.1/appendix-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,exists,/mnt/data/repo_v151/docs/substack-ready/appendices-v1.5.1/appendix-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md
docs/substack-ready/posts-v1.5.1-public/post-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,Cochrane: payment methods for outpatient healthcare providers,https://www.cochrane.org/evidence/CD011865_payment-methods-healthcare-providers-outpatient-healthcare-settings,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,RACGP/AJGP: understanding general practice funding models,https://www1.racgp.org.au/ajgp/2024/december/understanding-general-practice-funding-models-in-a,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,Australian Department of Health: Review of General Practice Incentives,https://www.health.gov.au/resources/publications/review-of-general-practice-incentives-expert-advisory-panel-report-to-the-australian-government?language=en,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-15-the-hybrid-game-why-no-single-lever-is-enough-v1.5.1.md,Health and Disability System Review final report,https://www.health.govt.nz/system/files/2022-09/health-disability-system-review-final-report.pdf,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,"Figure for Composite modelling: what the demonstrative model adds, and what it does not",../figures/fig-22-composite-model-stack-v1.5.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-22-composite-model-stack-v1.5.0.png
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,fig-12-game-to-model-mcda-stack-v1.4.0,../figures/fig-12-game-to-model-mcda-stack-v1.4.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-12-game-to-model-mcda-stack-v1.4.0.png
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,appendix for this post,../appendices-v1.5.1/appendix-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,exists,/mnt/data/repo_v151/docs/substack-ready/appendices-v1.5.1/appendix-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,STRESS reporting guideline for empirical simulation studies,https://www.equator-network.org/reporting-guidelines/strengthening-the-reporting-of-empirical-simulation-studies-introducing-the-stress-guidelines/,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,ODD protocol for agent-based models,https://www.usgs.gov/publications/odd-protocol-describing-agent-based-and-other-simulation-models-a-second-update,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,ISPOR-SMDM modelling good research practices,https://www.ispor.org/heor-resources/good-practices/article/modeling-good-research-practices---overview,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,PRISMA extension for Scoping Reviews,https://www.prisma-statement.org/scoping,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-16-composite-modelling-what-the-demonstrative-model-adds-and-what-it-does-not-v1.5.1.md,ISPOR: MCDA for healthcare decision-making,https://www.ispor.org/heor-resources/good-practices/article/multiple-criteria-decision-analysis-for-health-care-decision-making---an-introduction,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,fig-06-mcda-workshop-flow-v1.2.0,../figures/fig-06-mcda-workshop-flow-v1.2.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-06-mcda-workshop-flow-v1.2.0.png
docs/substack-ready/posts-v1.5.1-public/post-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,appendix for this post,../appendices-v1.5.1/appendix-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,exists,/mnt/data/repo_v151/docs/substack-ready/appendices-v1.5.1/appendix-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md
docs/substack-ready/posts-v1.5.1-public/post-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,ISPOR: MCDA for healthcare decision-making,https://www.ispor.org/heor-resources/good-practices/article/multiple-criteria-decision-analysis-for-health-care-decision-making---an-introduction,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,ISPOR-SMDM modelling good research practices,https://www.ispor.org/heor-resources/good-practices/article/modeling-good-research-practices---overview,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,PRISMA extension for Scoping Reviews,https://www.prisma-statement.org/scoping,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-17-game-informed-multi-criteria-decision-analysis-making-disagreement-useful-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,Figure for Recommendations: a primary care system that can grow before hospitals have to,../figures/fig-23-recommendations-stack-v1.5.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-23-recommendations-stack-v1.5.0.png
docs/substack-ready/posts-v1.5.1-public/post-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,fig-13-hybrid-architecture-v1.4.0,../figures/fig-13-hybrid-architecture-v1.4.0.png,exists,/mnt/data/repo_v151/docs/substack-ready/figures/fig-13-hybrid-architecture-v1.4.0.png
docs/substack-ready/posts-v1.5.1-public/post-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,appendix for this post,../appendices-v1.5.1/appendix-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,exists,/mnt/data/repo_v151/docs/substack-ready/appendices-v1.5.1/appendix-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md
docs/substack-ready/posts-v1.5.1-public/post-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,Ministry of Health: capitation reweighting,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/capitation-reweighting,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,Cabinet material: Primary Health Care Funding Improvements,https://www.health.govt.nz/information-releases/cabinet-material-primary-health-care-funding-improvements-and-update-on-primary-health-care,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,Ministry of Health: primary care health target,https://www.health.govt.nz/strategies-initiatives/programmes-and-initiatives/primary-and-community-health-care/primary-care-health-target,external_or_anchor,
docs/substack-ready/posts-v1.5.1-public/post-18-recommendations-a-primary-care-system-that-can-grow-before-hospitals-have-to-v1.5.1.md,Health New Zealand: National Primary Care Dataset and new primary care health target,https://www.healthnz.govt.nz/about-us/what-we-do/planning-and-performance/primary-care-tactical-action-plan/national-primary-care-dataset-and-new-primary-care-health-target,external_or_anchor,
