game_id,game_name,scenario_id,scenario_name,access_score,provider_viability,equity_score,fiscal_control,hospital_pressure,gaming_risk,system_welfare,equilibrium_label,mechanism_summary,draw,marginal_contact_benefit,capitation_weighting,scope_flexibility,pho_transaction_cost,primary_kpi_salience,ambulance_kpi_salience,hospital_political_penalty,data_observability,copayment_level,copayment_protections,equity_program_strength,telehealth_scale,telehealth_integration,local_inperson_loading,ambulance_alternative_funding,acc_activity_funding,acc_constraint,budget_tightness,safety_governance,gaming_controls,direct_claiming,stakeholder_alignment,narrative_coherence
G1,Hospital-salience budget game,P5,ACC activity constraint shock,39.51,29.85,59.86,78.69,67.82,19.43,44.78,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",327,0.1544,0.2786,0.3495,0.6594,0.4644,0.4516,0.876,0.383,0.5833,0.4189,0.4846,0.6316,0.4566,0.326,0.213,0.4324,0.5469,0.9434,0.8583,0.6731,0.0724,0.3133,0.23
G7,Ambulance conveyance game,P2,National Primary Care Benefits Schedule,57.16,56.07,72.89,71.74,70.57,13.42,56.75,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",172,0.6871,0.8567,0.6771,0.2876,0.7947,0.5244,0.9308,0.6575,0.5088,0.6564,0.8015,0.6502,0.5486,0.8093,0.5496,0.8167,0.1783,0.5707,0.8046,0.7209,0.8669,0.6182,0.7429
G1,Hospital-salience budget game,P4,Benefits without adequate controls,71.66,60.41,56.05,49.11,35.25,38.54,54.24,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",165,1.0,0.5151,0.9857,0.124,0.6899,0.7247,0.743,0.4654,0.6733,0.2857,0.361,0.8055,0.3412,0.3275,0.6262,0.5453,0.0,0.7266,0.3338,0.1524,0.9335,0.1852,0.3771
G11,KPI salience game,P3,Full upstream access architecture,80.51,73.69,93.59,75.87,35.04,20.54,75.45,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",665,0.7626,0.8375,0.8522,0.1075,0.9635,0.8276,0.6689,0.8334,0.3501,0.8249,0.9782,0.7318,0.8775,0.7287,0.7916,0.7568,0.0512,0.6706,0.819,0.7023,0.8323,0.7757,0.9052
G7,Ambulance conveyance game,P3,Full upstream access architecture,71.44,64.53,82.2,75.34,51.93,10.57,68.09,safe alternative-disposition equilibrium,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",351,0.88,0.8449,0.8402,0.1709,0.8314,0.7519,0.6774,0.9433,0.3803,0.8719,1.0,0.6048,0.7312,0.8275,0.727,0.8042,0.0239,0.681,1.0,0.8625,0.8717,0.6615,1.0
G13,Political economy game,P8,Direct claims and PHO intermediation reform only,49.94,51.98,68.4,74.84,71.44,24.38,51.47,institutional-defence equilibrium,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,116,0.2075,0.2434,0.3525,0.2023,0.3062,0.5447,1.0,0.647,0.6637,0.3404,0.6292,0.6446,0.4401,0.2783,0.286,0.6931,0.0,0.8735,0.737,0.7124,0.8535,0.3656,0.4885
G7,Ambulance conveyance game,P0,Current source-informed baseline,45.85,49.35,62.19,69.21,78.52,16.17,47.96,ED-conveyance default,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",527,0.1191,0.4355,0.3472,0.5845,0.4058,0.4977,0.7748,0.3831,0.7467,0.2551,0.6763,0.5931,0.5247,0.2099,0.4298,0.5622,0.0329,0.824,0.7663,0.5273,0.0,0.3381,0.2261
G12,Equity and trust game,P6,Ambulance alternatives only,42.63,50.59,60.6,81.51,63.56,15.79,51.31,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",445,0.0132,0.3376,0.4301,0.6654,0.4758,1.0,0.8669,0.7183,0.5407,0.4932,0.5833,0.6735,0.4462,0.2878,0.7848,0.7274,0.0896,0.9485,1.0,0.8074,0.1219,0.501,0.6359
G13,Political economy game,P2,National Primary Care Benefits Schedule,65.73,65.82,78.57,78.45,57.02,20.54,63.98,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,105,0.6163,0.6695,0.6636,0.2555,0.5518,0.5803,0.909,0.7545,0.4926,0.5943,0.7684,0.7344,0.6053,0.7139,0.5661,0.6901,0.0528,0.5529,0.8247,0.811,0.8915,0.6114,0.6967
G4,Consumer access pathway game,P6,Ambulance alternatives only,44.9,42.95,64.01,78.94,72.17,18.18,49.22,delay/ED-substitution equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",278,0.0017,0.2727,0.3495,0.5595,0.4754,0.9008,0.9154,0.6231,0.4284,0.2687,0.5217,0.5454,0.4985,0.3312,0.8129,0.7484,0.1062,0.8908,0.9166,0.7126,0.1552,0.6323,0.589
G5,PHO intermediation game,P8,Direct claims and PHO intermediation reform only,59.88,64.84,60.58,73.32,42.54,27.17,58.12,optional/direct-claiming equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,485,0.288,0.2707,0.385,0.1402,0.3378,0.3956,0.8566,0.6714,0.5838,0.4498,0.5773,0.6019,0.4303,0.1796,0.4204,0.7683,0.1256,0.8925,0.7633,0.6955,0.8585,0.414,0.5002
G2,Health NZ internal allocation game,P3,Full upstream access architecture,68.52,61.17,70.9,79.54,32.27,24.37,65.21,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,824,0.7317,0.8732,0.7806,0.2342,0.8934,0.858,0.6099,0.977,0.5543,0.73,0.8724,0.5478,0.8615,0.7564,0.7693,0.7268,0.0035,0.3733,0.8619,0.7454,0.8685,0.7903,0.9029
G2,Health NZ internal allocation game,P1,Capitation reweighting plus access target,45.97,19.79,63.89,86.54,56.64,28.22,47.06,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,117,0.1535,0.7785,0.3284,0.6562,0.682,0.5897,0.9802,0.6896,0.4676,0.5704,0.7844,0.5703,0.3797,0.1976,0.2961,0.7672,0.1378,0.8059,0.5631,0.6339,0.0358,0.3929,0.4407
G11,KPI salience game,P2,National Primary Care Benefits Schedule,71.47,69.34,81.87,75.29,43.03,17.44,68.89,upstream target salience with balancing measures,"Top-tier KPIs shift behaviour only if paired with funding levers, data and balancing measures.",191,0.774,0.7988,0.6995,0.2081,0.713,0.6319,0.8595,0.7849,0.5131,0.6996,0.7357,0.6432,0.5419,0.6691,0.5786,0.6109,0.0434,0.67,0.7531,0.7158,0.7193,0.6224,0.7425
G10,Co-payment calibration game,P3,Full upstream access architecture,84.16,63.94,90.61,55.61,35.65,14.48,71.42,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,344,0.8123,0.8613,0.6825,0.1934,0.8681,0.7354,0.5032,0.9727,0.3839,0.8922,0.8151,0.776,0.7868,0.8057,0.7558,0.755,0.0,0.5155,0.8422,0.8378,0.7745,0.7625,0.751
G5,PHO intermediation game,P0,Current source-informed baseline,9.33,21.72,54.83,79.83,85.94,24.73,30.47,intermediated-gatekeeping equilibrium,Direct claiming improves entry only if PHO/locality equity and population-health functions are explicitly preserved.,175,0.0873,0.3273,0.3285,0.6668,0.4606,0.45,0.854,0.4392,0.6931,0.3779,0.4644,0.649,0.4821,0.2004,0.3318,0.67,0.0757,0.7498,0.869,0.5698,0.0,0.4199,0.3026
G13,Political economy game,P2,National Primary Care Benefits Schedule,66.72,66.99,80.31,75.74,57.32,24.21,63.66,access-architecture coalition,Reform becomes feasible when framed as patient access and hospital avoidance rather than sector income or anti-PHO politics.,135,0.6899,0.7023,0.7923,0.2255,0.6237,0.498,0.9552,0.6939,0.4841,0.74,0.8047,0.6226,0.4543,0.568,0.5913,0.6599,0.0777,0.6787,0.7034,0.6884,0.8725,0.5765,0.6873
G7,Ambulance conveyance game,P6,Ambulance alternatives only,59.74,59.73,65.35,71.79,58.88,14.13,57.99,safe alternative-disposition equilibrium,"Alternative disposition is stable only when payment, clinical governance, data and follow-up reduce organisational risk.",80,0.0,0.3042,0.3806,0.5822,0.3622,0.8863,0.8143,0.7026,0.6017,0.3511,0.5182,0.6141,0.4767,0.298,0.7324,0.672,0.2048,0.8073,0.7049,0.7281,0.0,0.552,0.6073
G2,Health NZ internal allocation game,P5,ACC activity constraint shock,37.48,15.17,58.06,85.53,63.56,28.51,41.36,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,934,0.0765,0.3345,0.4002,0.7056,0.3495,0.5478,0.9654,0.4923,0.5093,0.5549,0.6754,0.566,0.4971,0.3474,0.2828,0.4566,0.5206,0.8962,0.7587,0.6155,0.0274,0.4399,0.2237
G8,Scope-of-practice supply game,P8,Direct claims and PHO intermediation reform only,46.59,47.32,62.53,80.92,76.04,11.54,51.16,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",544,0.2234,0.4512,0.4211,0.1705,0.2287,0.5091,0.8207,0.579,0.6958,0.3221,0.6086,0.6038,0.4661,0.1576,0.4157,0.7298,0.0,0.8924,0.7057,0.8032,0.8433,0.3268,0.4562
G2,Health NZ internal allocation game,P5,ACC activity constraint shock,37.63,12.21,57.89,84.43,63.23,31.56,40.14,hospital-operations dominance,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,360,0.0365,0.2736,0.231,0.6095,0.5246,0.4528,0.9696,0.4389,0.5929,0.458,0.6594,0.6354,0.5508,0.2087,0.3213,0.4871,0.6139,0.9837,0.7715,0.4891,0.0404,0.1847,0.2722
G2,Health NZ internal allocation game,P4,Benefits without adequate controls,61.7,61.51,58.29,64.9,38.16,35.39,55.14,balanced internal accountability,Management attention shifts upstream when primary and ambulance outcomes have hospital-equivalent salience.,767,0.9107,0.6727,0.9545,0.1201,0.6721,0.7701,0.6254,0.4389,0.6855,0.3854,0.5727,0.8774,0.29,0.304,0.6216,0.6882,0.0,0.7321,0.3366,0.2845,0.9518,0.3139,0.4687
G10,Co-payment calibration game,P7,Scope-enabled provider supply only,60.28,56.9,69.27,70.24,56.47,14.26,58.53,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,666,0.2823,0.3983,0.7325,0.3742,0.6662,0.4698,0.9893,0.7176,0.642,0.5785,0.5708,0.6203,0.528,0.276,0.3405,0.6617,0.1638,0.8166,0.7743,0.4616,0.4655,0.4292,0.6327
G8,Scope-of-practice supply game,P1,Capitation reweighting plus access target,33.96,41.2,64.14,80.7,82.3,15.33,45.28,professional-bottleneck equilibrium,"Funding eligibility should follow safe scope and governance, not professional category alone.",453,0.0158,0.8532,0.3336,0.6593,0.657,0.4827,0.9091,0.4788,0.5823,0.5826,0.6124,0.6769,0.4387,0.2366,0.2859,0.7413,0.1537,0.7141,0.7579,0.5926,0.1205,0.4886,0.3902
G1,Hospital-salience budget game,P4,Benefits without adequate controls,65.84,53.48,57.41,55.63,37.78,31.92,53.67,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",535,0.8113,0.6513,0.8498,0.079,0.6781,0.7293,0.6325,0.4045,0.6639,0.266,0.4402,0.8877,0.3476,0.0868,0.5224,0.5972,0.0,0.7964,0.4281,0.3116,0.9277,0.1873,0.2859
G14,Data observability game,P6,Ambulance alternatives only,38.89,45.42,73.16,82.03,66.15,24.5,50.25,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",532,0.1392,0.3002,0.3795,0.672,0.3832,0.634,1.0,0.5886,0.641,0.4572,0.637,0.7725,0.4228,0.3682,0.781,0.7159,0.1583,0.7552,0.7767,0.8919,0.0947,0.5515,0.5108
G6,ACC/Health NZ cross-funder game,P6,Ambulance alternatives only,37.66,44.46,64.71,65.56,66.61,22.68,45.18,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,603,0.1377,0.2726,0.2654,0.632,0.4627,0.8641,0.8207,0.5494,0.5551,0.4104,0.6528,0.7205,0.3915,0.443,0.7362,0.8105,0.0933,0.9078,0.6818,0.6521,0.0,0.5162,0.6064
G9,Telehealth/local-supply game,P2,National Primary Care Benefits Schedule,69.37,61.41,75.73,73.82,50.71,21.7,63.42,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,192,0.7972,0.753,0.7427,0.3997,0.6583,0.5156,0.8981,0.6436,0.28,0.6463,0.6242,0.592,0.6573,0.6849,0.4952,0.7553,0.0,0.7288,0.9334,0.5929,0.681,0.5533,0.6962
G6,ACC/Health NZ cross-funder game,P5,ACC activity constraint shock,16.47,18.56,58.42,72.06,90.83,25.94,30.39,siloed-cost-shifting equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,17,0.1315,0.3141,0.3003,0.6297,0.3839,0.3925,0.9972,0.3886,0.4966,0.3271,0.4813,0.6545,0.4799,0.2821,0.2259,0.3481,0.58,0.9431,0.7008,0.5145,0.0,0.3252,0.2166
G14,Data observability game,P3,Full upstream access architecture,77.17,71.43,85.25,79.48,38.77,20.61,72.39,observable upstream-flow equilibrium,"Upstream access failure becomes fundable only when data links it to ambulance, ED and avoidable admission outcomes.",520,0.7401,0.739,0.9231,0.1464,1.0,0.9525,0.6684,0.7491,0.4419,0.7923,0.827,0.7808,0.8403,0.7803,0.6535,0.7547,0.0232,0.4825,0.8783,0.846,0.973,0.7736,0.8074
G12,Equity and trust game,P2,National Primary Care Benefits Schedule,76.21,73.57,74.51,71.94,38.15,16.53,69.6,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",604,0.8354,0.6769,0.6125,0.3287,0.7741,0.5426,1.0,0.6225,0.5353,0.7731,0.7378,0.6196,0.5604,0.6255,0.5989,0.6809,0.0755,0.578,0.8324,0.7587,0.7241,0.6323,0.6743
G1,Hospital-salience budget game,P3,Full upstream access architecture,72.27,60.67,80.73,65.01,26.66,18.29,67.6,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",177,0.8255,0.8215,0.8579,0.1582,0.9369,0.8646,0.5583,0.8351,0.2372,0.7031,0.9115,0.6203,0.7226,0.825,0.8196,0.7115,0.0,0.532,0.8965,0.7752,0.8992,0.8622,0.8793
G12,Equity and trust game,P1,Capitation reweighting plus access target,48.08,52.56,62.09,79.54,59.5,14.99,53.87,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",620,0.1555,0.8335,0.3718,0.6547,0.5936,0.4316,0.9199,0.7736,0.3892,0.58,0.6853,0.6584,0.4764,0.2275,0.2247,0.7607,0.0156,0.7844,0.8304,0.6693,0.0942,0.3486,0.4709
G9,Telehealth/local-supply game,P7,Scope-enabled provider supply only,58.65,45.44,63.91,78.96,61.68,22.44,54.2,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,193,0.4501,0.334,0.6977,0.3062,0.5021,0.4482,0.7848,0.6214,0.6572,0.5727,0.5399,0.6338,0.5724,0.2863,0.3376,0.8101,0.0823,0.8983,0.9171,0.675,0.4258,0.5044,0.5253
G12,Equity and trust game,P2,National Primary Care Benefits Schedule,73.44,72.28,76.09,72.71,39.91,16.68,68.81,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",707,0.7355,0.7556,0.6313,0.2844,0.6965,0.4291,0.9446,0.61,0.4471,0.6725,0.8714,0.7377,0.6502,0.5224,0.544,0.6734,0.0417,0.7845,0.785,0.7459,0.7619,0.6041,0.7933
G1,Hospital-salience budget game,P0,Current source-informed baseline,39.93,34.21,64.58,80.52,68.01,17.49,47.37,hospital-rescue equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",14,0.1896,0.3791,0.4363,0.6385,0.4654,0.3868,0.9692,0.5838,0.7391,0.4918,0.5971,0.7516,0.4334,0.151,0.2328,0.6207,0.0715,0.7525,0.7383,0.7202,0.0148,0.2906,0.2919
G3,Capitation marginal-supply game,P1,Capitation reweighting plus access target,25.74,26.86,73.37,89.41,77.59,10.56,45.51,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",410,0.0511,0.8117,0.3687,0.6414,0.6125,0.4715,0.8376,0.5936,0.6553,0.5392,0.8486,0.6708,0.42,0.159,0.3319,0.6892,0.0734,0.6821,0.7762,0.5611,0.0439,0.4705,0.4433
G3,Capitation marginal-supply game,P7,Scope-enabled provider supply only,50.06,48.84,61.79,76.02,58.48,15.54,53.1,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",8,0.3999,0.3655,0.7603,0.3737,0.5267,0.417,0.9633,0.6077,0.705,0.5756,0.7682,0.7016,0.3996,0.4066,0.4611,0.6201,0.1732,0.8111,0.7859,0.446,0.5329,0.3305,0.5982
G1,Hospital-salience budget game,P4,Benefits without adequate controls,70.45,57.47,58.35,54.48,33.11,31.04,56.49,upstream-salience equilibrium,"Hospital rescue bias falls only when upstream access becomes visible, funded and politically salient.",629,0.9373,0.7155,0.9999,0.105,0.7283,0.7221,0.6684,0.5768,0.5421,0.3392,0.3903,0.8466,0.222,0.1596,0.7139,0.7455,0.005,0.8305,0.3935,0.3682,1.0,0.2197,0.3201
G3,Capitation marginal-supply game,P4,Benefits without adequate controls,90.12,87.69,52.61,53.45,26.88,28.33,67.35,marginal-expansion equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",99,1.0,0.5542,0.9988,0.1525,0.6778,0.6612,0.6733,0.4851,0.6287,0.2918,0.3956,0.932,0.3148,0.1862,0.6898,0.6835,0.0,0.6913,0.5362,0.2667,0.8311,0.3042,0.5025
G9,Telehealth/local-supply game,P3,Full upstream access architecture,79.13,70.06,86.47,75.37,41.79,16.74,72.49,integrated hybrid-access equilibrium,Telehealth improves simple access but must be integrated and paired with local in-person capacity.,95,0.8849,0.8105,0.9102,0.1538,0.7674,0.8958,0.7122,0.8238,0.3679,0.7859,0.8125,0.7138,0.8396,0.8353,0.8544,0.6683,0.0,0.5339,0.9041,0.801,0.9145,0.7539,0.7786
G10,Co-payment calibration game,P6,Ambulance alternatives only,57.37,48.12,72.54,73.06,58.62,10.26,57.78,calibrated co-payment equilibrium,Co-payment can moderate discretionary demand but becomes a delayed-care mechanism without protections.,428,0.049,0.4925,0.2706,0.6247,0.5344,0.8302,0.8671,0.5943,0.4976,0.4912,0.5842,0.755,0.5909,0.2923,0.6545,0.6859,0.0008,0.8403,0.8898,0.812,0.0434,0.4426,0.4929
G12,Equity and trust game,P0,Current source-informed baseline,42.2,49.28,52.56,74.9,64.73,20.58,46.97,benefits plus equity-function equilibrium,"Demand-driven benefits need retained kaupapa Maori, Pacific, rural and locality functions to avoid transactional equity failure.",592,0.0934,0.3114,0.3754,0.5599,0.3043,0.5169,0.8386,0.2849,0.6028,0.473,0.472,0.5989,0.3895,0.1076,0.3582,0.6785,0.1181,0.8992,0.7916,0.6226,0.0,0.3039,0.2509
G3,Capitation marginal-supply game,P0,Current source-informed baseline,26.59,25.98,51.17,86.44,77.55,11.84,39.95,marginal-rationing equilibrium,"Additional contacts expand only when combined public benefit and co-payment exceed marginal cost, admin cost and risk.",657,0.1887,0.2068,0.3941,0.5757,0.3917,0.3582,0.9089,0.49,0.6607,0.4461,0.5775,0.5767,0.3809,0.2229,0.2582,0.7116,0.0019,0.8927,0.7306,0.6094,0.1836,0.2182,0.2673
G6,ACC/Health NZ cross-funder game,P6,Ambulance alternatives only,33.69,39.63,60.46,68.76,69.86,20.28,42.81,whole-of-Crown flow equilibrium,ACC activity funding can stabilise lower-cost capacity; constraining it in isolation risks spillover to Health NZ and patients.,431,0.0575,0.3463,0.5108,0.6346,0.4246,0.8331,0.8207,0.5807,0.639,0.3344,0.4817,0.6525,0.3593,0.1872,0.7863,0.7692,0.1971,0.7552,1.0,0.8257,0.0598,0.4928,0.6199
G4,Consumer access pathway game,P3,Full upstream access architecture,81.98,71.35,83.62,64.11,44.64,13.08,71.13,early-access equilibrium,"Patients move to lower-cost access when price, wait, travel and trust costs are lower than delay or ED substitution.",950,0.8544,0.8383,0.8255,0.177,0.7675,0.8347,0.6791,1.0,0.2585,0.7789,0.9689,0.6416,0.8733,0.8084,0.8154,0.6521,0.0,0.529,1.0,0.9779,0.857,0.7534,0.8874
